13,-1,3210,1166,71,221,0.9743878245353699,-1,-1,-1,1
13,-1,3029,1066,64,206,0.9494666457176208,-1,-1,-1,2
13,-1,3528,1158,68,230,0.9313757419586182,-1,-1,-1,0
13,-1,2572,1125,97,311,0.8964628577232361,-1,-1,-1,1
14,-1,1985,1296,80,243,0.9989513158798218,-1,-1,-1,0
14,-1,2643,1405,117,262,0.9972414970397949,-1,-1,-1,2
14,-1,3065,1353,98,279,0.9952753782272339,-1,-1,-1,2
14,-1,2466,987,54,144,0.9873468279838562,-1,-1,-1,0
14,-1,2796,1274,79,213,0.9869328141212463,-1,-1,-1,1
14,-1,3205,1167,86,224,0.9842310547828674,-1,-1,-1,1
14,-1,2734,1095,91,227,0.9797138571739197,-1,-1,-1,1
14,-1,3026,1070,64,197,0.9627864360809326,-1,-1,-1,2
14,-1,3530,1156,70,220,0.941030740737915,-1,-1,-1,0
14,-1,2573,1125,101,316,0.9402260184288025,-1,-1,-1,1
15,-1,1985,1295,81,239,0.9990861415863037,-1,-1,-1,0
15,-1,2642,1405,120,270,0.9975511431694031,-1,-1,-1,2
15,-1,3066,1355,94,280,0.995995044708252,-1,-1,-1,2
15,-1,2464,985,66,147,0.9919765591621399,-1,-1,-1,0
15,-1,2794,1272,77,212,0.9903981685638428,-1,-1,-1,1
15,-1,2738,1094,86,237,0.9776862859725952,-1,-1,-1,1
15,-1,3020,1068,65,200,0.9746589660644531,-1,-1,-1,2
15,-1,3208,1163,75,216,0.9732426404953003,-1,-1,-1,1
15,-1,2575,1125,102,317,0.9314337372779846,-1,-1,-1,1
15,-1,3533,1157,67,195,0.8841115832328796,-1,-1,-1,0
16,-1,1985,1295,81,239,0.9990808963775635,-1,-1,-1,0
16,-1,2642,1405,120,269,0.9975520968437195,-1,-1,-1,2
16,-1,3066,1355,94,280,0.9959703683853149,-1,-1,-1,2
16,-1,2464,985,66,147,0.9920656085014343,-1,-1,-1,0
16,-1,2794,1273,77,211,0.9901317358016968,-1,-1,-1,1
16,-1,2738,1094,86,238,0.9771227836608887,-1,-1,-1,1
16,-1,3019,1066,66,208,0.9749905467033386,-1,-1,-1,2
16,-1,3208,1163,75,217,0.9734145402908325,-1,-1,-1,1
16,-1,2579,1119,97,323,0.9384810328483582,-1,-1,-1,1
16,-1,3534,1158,67,192,0.8867404460906982,-1,-1,-1,0
17,-1,1986,1287,82,247,0.9992730021476746,-1,-1,-1,0
17,-1,2643,1402,121,262,0.9970958232879639,-1,-1,-1,2
17,-1,3059,1354,104,298,0.9966592788696289,-1,-1,-1,2
17,-1,2791,1257,79,224,0.9942798614501953,-1,-1,-1,1
17,-1,2464,975,82,159,0.9925805330276489,-1,-1,-1,0
17,-1,3014,1062,68,216,0.9904919266700745,-1,-1,-1,2
17,-1,2748,1096,77,247,0.9812039732933044,-1,-1,-1,1
17,-1,3207,1165,77,224,0.9800729155540466,-1,-1,-1,1
17,-1,2586,1122,88,313,0.9300805926322937,-1,-1,-1,1
17,-1,3531,1168,73,217,0.9292323589324951,-1,-1,-1,0
18,-1,1986,1283,83,252,0.999330997467041,-1,-1,-1,0
18,-1,2649,1398,113,257,0.9966191053390503,-1,-1,-1,2
18,-1,2464,972,87,163,0.9955860376358032,-1,-1,-1,0
18,-1,3054,1351,106,302,0.9942156672477722,-1,-1,-1,2
18,-1,2786,1257,79,223,0.9901020526885986,-1,-1,-1,1
18,-1,3012,1064,63,205,0.9877219796180725,-1,-1,-1,2
18,-1,3210,1164,71,227,0.9788064360618591,-1,-1,-1,1
18,-1,2747,1095,78,244,0.9694325923919678,-1,-1,-1,1
18,-1,2585,1120,97,305,0.9546570777893066,-1,-1,-1,1
18,-1,3532,1167,80,216,0.9205003380775452,-1,-1,-1,0
19,-1,1986,1284,84,250,0.9993245601654053,-1,-1,-1,0
19,-1,2657,1398,110,253,0.9972347617149353,-1,-1,-1,2
19,-1,3055,1351,108,310,0.9958336353302002,-1,-1,-1,2
19,-1,2467,974,84,164,0.9928500652313232,-1,-1,-1,0
19,-1,2787,1250,75,231,0.9861226081848145,-1,-1,-1,1
19,-1,3211,1166,73,226,0.9711810350418091,-1,-1,-1,1
19,-1,3005,1061,65,215,0.9656423926353455,-1,-1,-1,2
19,-1,2746,1099,81,240,0.9524248838424683,-1,-1,-1,1
19,-1,2586,1127,88,298,0.9356301426887512,-1,-1,-1,1
19,-1,3534,1155,80,231,0.9231688380241394,-1,-1,-1,0
19,-1,2640,1121,56,221,0.9178920388221741,-1,-1,-1,2
20,-1,1986,1281,86,252,0.9993670582771301,-1,-1,-1,0
20,-1,2664,1394,103,250,0.9971201419830322,-1,-1,-1,2
20,-1,3050,1352,106,300,0.9957597851753235,-1,-1,-1,2
20,-1,2782,1257,85,221,0.9947169423103333,-1,-1,-1,1
20,-1,2468,985,84,151,0.9883230328559875,-1,-1,-1,0
20,-1,2742,1096,85,245,0.9762316346168518,-1,-1,-1,1
20,-1,3208,1169,76,223,0.9736008048057556,-1,-1,-1,1
20,-1,2587,1130,83,294,0.9635602235794067,-1,-1,-1,1
20,-1,3536,1163,86,223,0.9537100195884705,-1,-1,-1,0
20,-1,3005,1061,63,221,0.9376888871192932,-1,-1,-1,2
20,-1,2645,1117,54,236,0.8986760377883911,-1,-1,-1,2
21,-1,1986,1285,84,247,0.9992396831512451,-1,-1,-1,0
21,-1,2667,1388,104,265,0.9966489672660828,-1,-1,-1,2
21,-1,3045,1358,118,293,0.9943631887435913,-1,-1,-1,2
21,-1,2473,978,89,157,0.9841412901878357,-1,-1,-1,0
21,-1,2782,1255,78,223,0.9814421534538269,-1,-1,-1,1
21,-1,2743,1093,84,256,0.9754090905189514,-1,-1,-1,1
21,-1,3209,1171,75,220,0.9739447832107544,-1,-1,-1,1
21,-1,2998,1060,69,227,0.9349533319473267,-1,-1,-1,2
21,-1,2584,1131,85,293,0.9316034913063049,-1,-1,-1,1
21,-1,3538,1163,81,226,0.9296812415122986,-1,-1,-1,0
21,-1,2648,1121,57,215,0.8913128972053528,-1,-1,-1,2
22,-1,1986,1285,85,247,0.999242901802063,-1,-1,-1,0
22,-1,2667,1388,104,265,0.9965994954109192,-1,-1,-1,2
22,-1,3047,1358,115,292,0.9942476749420166,-1,-1,-1,2
22,-1,2474,977,89,160,0.9848774671554565,-1,-1,-1,0
22,-1,2782,1255,78,223,0.9815342426300049,-1,-1,-1,1
22,-1,2743,1093,84,256,0.9754853248596191,-1,-1,-1,1
22,-1,3209,1171,75,220,0.9740197658538818,-1,-1,-1,1
22,-1,2998,1060,69,227,0.9345883727073669,-1,-1,-1,2
22,-1,2584,1131,85,293,0.9332169890403748,-1,-1,-1,1
22,-1,3538,1163,81,225,0.9304198026657104,-1,-1,-1,0
22,-1,2648,1121,57,215,0.8898553848266602,-1,-1,-1,2
23,-1,1985,1285,87,247,0.9993568062782288,-1,-1,-1,0
23,-1,2671,1383,104,269,0.9957355260848999,-1,-1,-1,2
23,-1,3042,1356,130,313,0.995434582233429,-1,-1,-1,2
23,-1,2481,986,83,150,0.9838983416557312,-1,-1,-1,0
23,-1,3208,1170,75,221,0.976248562335968,-1,-1,-1,1
23,-1,2746,1096,78,243,0.9746643900871277,-1,-1,-1,1
23,-1,2782,1265,79,215,0.9641720056533813,-1,-1,-1,1
23,-1,2990,1065,71,219,0.9564470648765564,-1,-1,-1,2
23,-1,3539,1162,85,238,0.9373217821121216,-1,-1,-1,0
23,-1,2657,1126,56,189,0.9372888803482056,-1,-1,-1,2
23,-1,2589,1140,72,267,0.9287195205688477,-1,-1,-1,1
24,-1,1986,1280,88,251,0.9994111061096191,-1,-1,-1,0
24,-1,2674,1386,108,256,0.9941747784614563,-1,-1,-1,2
24,-1,3036,1354,131,316,0.9940834641456604,-1,-1,-1,2
24,-1,3208,1169,76,222,0.979468822479248,-1,-1,-1,1
24,-1,2490,985,74,151,0.9783585071563721,-1,-1,-1,0
24,-1,2987,1062,73,226,0.9761621952056885,-1,-1,-1,2
24,-1,2747,1098,74,234,0.9540612101554871,-1,-1,-1,1
24,-1,2782,1250,74,226,0.9251235723495483,-1,-1,-1,1
24,-1,3541,1162,79,237,0.9180924296379089,-1,-1,-1,0
24,-1,2589,1148,71,271,0.9112735986709595,-1,-1,-1,1
24,-1,2661,1129,61,160,0.8607504367828369,-1,-1,-1,2
25,-1,1986,1280,90,250,0.9994100332260132,-1,-1,-1,0
25,-1,3040,1358,127,284,0.9953373670578003,-1,-1,-1,2
25,-1,2687,1390,93,247,0.9876612424850464,-1,-1,-1,2
25,-1,2979,1064,79,225,0.9818193912506104,-1,-1,-1,2
25,-1,3207,1172,76,219,0.978291392326355,-1,-1,-1,1
25,-1,2746,1100,75,239,0.9693289995193481,-1,-1,-1,1
25,-1,2502,993,57,139,0.9636682868003845,-1,-1,-1,0
25,-1,2590,1150,68,271,0.9209702610969543,-1,-1,-1,1
25,-1,2784,1239,77,222,0.8729864358901978,-1,-1,-1,1
25,-1,2656,1131,70,166,0.8611821532249451,-1,-1,-1,2
25,-1,3544,1150,74,241,0.80584716796875,-1,-1,-1,0
26,-1,1986,1282,90,247,0.9993840456008911,-1,-1,-1,0
26,-1,3040,1359,136,314,0.996459424495697,-1,-1,-1,2
26,-1,2691,1395,98,244,0.9878517389297485,-1,-1,-1,2
26,-1,2978,1067,78,217,0.986198902130127,-1,-1,-1,2
26,-1,3206,1171,76,220,0.9841331243515015,-1,-1,-1,1
26,-1,2508,992,54,142,0.9613745212554932,-1,-1,-1,0
26,-1,2743,1103,77,243,0.9541992545127869,-1,-1,-1,1
26,-1,2782,1245,78,230,0.9284539222717285,-1,-1,-1,1
26,-1,2584,1181,72,244,0.9273731112480164,-1,-1,-1,1
26,-1,2653,1132,68,192,0.8373538255691528,-1,-1,-1,2
27,-1,1985,1283,90,244,0.9993923902511597,-1,-1,-1,0
27,-1,3041,1361,135,305,0.9976149797439575,-1,-1,-1,2
27,-1,2976,1069,80,212,0.9888817667961121,-1,-1,-1,2
27,-1,3206,1170,76,221,0.9854761958122253,-1,-1,-1,1
27,-1,2692,1393,107,244,0.9751071333885193,-1,-1,-1,2
27,-1,2782,1244,80,224,0.9705782532691956,-1,-1,-1,1
27,-1,2513,990,52,144,0.9699853658676147,-1,-1,-1,0
27,-1,2741,1103,78,241,0.9655418992042542,-1,-1,-1,1
27,-1,2589,1162,75,265,0.9634749293327332,-1,-1,-1,1
27,-1,2651,1133,71,197,0.7549763321876526,-1,-1,-1,1
28,-1,1986,1283,89,244,0.9993935823440552,-1,-1,-1,0
28,-1,3040,1361,136,304,0.9977231621742249,-1,-1,-1,2
28,-1,2976,1069,80,212,0.988868236541748,-1,-1,-1,2
28,-1,3206,1170,76,221,0.9853411316871643,-1,-1,-1,1
28,-1,2691,1393,107,244,0.9757567644119263,-1,-1,-1,2
28,-1,2782,1244,80,224,0.9703484773635864,-1,-1,-1,1
28,-1,2513,989,52,145,0.9699859023094177,-1,-1,-1,0
28,-1,2741,1103,78,242,0.9654302597045898,-1,-1,-1,1
28,-1,2589,1162,75,265,0.9634294509887695,-1,-1,-1,1
28,-1,2650,1132,72,199,0.7597416043281555,-1,-1,-1,1
29,-1,1985,1284,88,243,0.9993680119514465,-1,-1,-1,0
29,-1,3047,1363,126,306,0.997435986995697,-1,-1,-1,2
29,-1,2515,980,55,161,0.9872045516967773,-1,-1,-1,0
29,-1,2971,1072,83,207,0.9860617518424988,-1,-1,-1,2
29,-1,3207,1170,75,220,0.9857354760169983,-1,-1,-1,1
29,-1,2738,1102,80,245,0.982792854309082,-1,-1,-1,1
29,-1,2689,1394,109,251,0.9815959334373474,-1,-1,-1,2
29,-1,2781,1262,78,207,0.9667634963989258,-1,-1,-1,1
29,-1,2590,1157,74,267,0.9491060972213745,-1,-1,-1,1
29,-1,2652,1133,67,190,0.7547274827957153,-1,-1,-1,1
30,-1,1985,1283,88,244,0.9994557499885559,-1,-1,-1,0
30,-1,3046,1368,129,302,0.9970449805259705,-1,-1,-1,2
30,-1,2688,1383,126,264,0.9902306199073792,-1,-1,-1,2
30,-1,3207,1169,74,222,0.9886478781700134,-1,-1,-1,1
30,-1,2740,1102,75,249,0.9861456751823425,-1,-1,-1,1
30,-1,2520,975,57,165,0.9855887293815613,-1,-1,-1,0
30,-1,2968,1077,82,204,0.9788517951965332,-1,-1,-1,2
30,-1,2590,1160,73,263,0.9755732417106628,-1,-1,-1,1
30,-1,2777,1253,78,195,0.921798586845398,-1,-1,-1,1
30,-1,2686,1141,66,180,0.8669672012329102,-1,-1,-1,2
30,-1,2635,1132,84,194,0.7757400870323181,-1,-1,-1,1
31,-1,1985,1282,88,246,0.9994664788246155,-1,-1,-1,0
31,-1,3045,1366,128,308,0.9970760345458984,-1,-1,-1,2
31,-1,2686,1388,126,262,0.9909652471542358,-1,-1,-1,2
31,-1,2524,968,60,166,0.987770676612854,-1,-1,-1,0
31,-1,3209,1170,72,219,0.9860479831695557,-1,-1,-1,1
31,-1,2741,1103,74,241,0.9689840078353882,-1,-1,-1,1
31,-1,2969,1076,75,206,0.9436838030815125,-1,-1,-1,2
31,-1,2596,1158,75,259,0.9377585053443909,-1,-1,-1,1
31,-1,2684,1141,69,193,0.905285120010376,-1,-1,-1,2
31,-1,2776,1239,78,206,0.8817383050918579,-1,-1,-1,1
31,-1,2638,1128,74,211,0.8165402412414551,-1,-1,-1,1
32,-1,1985,1280,88,248,0.9993847608566284,-1,-1,-1,0
32,-1,3044,1364,130,309,0.9979118704795837,-1,-1,-1,2
32,-1,2525,966,65,167,0.9931681156158447,-1,-1,-1,0
32,-1,3208,1170,73,219,0.9867303371429443,-1,-1,-1,1
32,-1,2742,1102,69,242,0.9836493730545044,-1,-1,-1,1
32,-1,2966,1074,73,207,0.9703984260559082,-1,-1,-1,2
32,-1,2699,1395,116,247,0.9698635935783386,-1,-1,-1,2
32,-1,2685,1143,67,198,0.9454901814460754,-1,-1,-1,2
32,-1,2596,1163,77,253,0.9419282078742981,-1,-1,-1,1
32,-1,2774,1241,78,205,0.862717866897583,-1,-1,-1,1
32,-1,2642,1133,72,205,0.7813774943351746,-1,-1,-1,2
33,-1,1984,1281,88,248,0.999347984790802,-1,-1,-1,0
33,-1,3042,1361,132,313,0.9974806904792786,-1,-1,-1,2
33,-1,2526,954,71,182,0.9939026832580566,-1,-1,-1,0
33,-1,3209,1169,73,220,0.9868758916854858,-1,-1,-1,1
33,-1,2739,1101,72,244,0.9859815835952759,-1,-1,-1,1
33,-1,2964,1075,73,208,0.9837101697921753,-1,-1,-1,2
33,-1,2592,1167,80,258,0.9563950300216675,-1,-1,-1,1
33,-1,2683,1140,69,207,0.953618586063385,-1,-1,-1,1
33,-1,2771,1237,83,218,0.9217886924743652,-1,-1,-1,1
33,-1,2711,1419,98,212,0.8779269456863403,-1,-1,-1,2
33,-1,2638,1128,78,216,0.8453801870346069,-1,-1,-1,1
34,-1,1984,1281,88,248,0.9993467926979065,-1,-1,-1,0
34,-1,3042,1361,131,313,0.9974954128265381,-1,-1,-1,2
34,-1,2524,956,75,179,0.993626594543457,-1,-1,-1,0
34,-1,3209,1169,73,220,0.9871597290039062,-1,-1,-1,1
34,-1,2739,1101,72,243,0.9853224754333496,-1,-1,-1,1
34,-1,2964,1075,73,208,0.984464704990387,-1,-1,-1,2
34,-1,2683,1139,69,208,0.9539709687232971,-1,-1,-1,2
34,-1,2592,1174,79,249,0.951729416847229,-1,-1,-1,1
34,-1,2772,1236,82,219,0.9198148846626282,-1,-1,-1,1
34,-1,2715,1413,94,214,0.8761672973632812,-1,-1,-1,2
34,-1,2638,1128,78,216,0.8428803086280823,-1,-1,-1,1
35,-1,1984,1281,87,248,0.9994041919708252,-1,-1,-1,0
35,-1,3049,1362,124,318,0.9975136518478394,-1,-1,-1,2
35,-1,2522,956,82,180,0.994347870349884,-1,-1,-1,0
35,-1,3209,1169,73,220,0.9866827726364136,-1,-1,-1,1
35,-1,2737,1102,71,247,0.9852091670036316,-1,-1,-1,1
35,-1,2965,1079,65,198,0.9631426930427551,-1,-1,-1,2
35,-1,2592,1169,78,249,0.9609261155128479,-1,-1,-1,1
35,-1,2684,1141,68,202,0.9524620175361633,-1,-1,-1,2
36,-1,1983,1281,88,248,0.9993935823440552,-1,-1,-1,0
36,-1,2523,956,83,181,0.996751070022583,-1,-1,-1,0
36,-1,3050,1363,119,316,0.9965490102767944,-1,-1,-1,2
36,-1,2736,1102,71,248,0.9868690371513367,-1,-1,-1,1
36,-1,3208,1168,73,221,0.9860716462135315,-1,-1,-1,1
36,-1,2962,1078,64,205,0.9646270275115967,-1,-1,-1,2
36,-1,2730,1253,125,365,0.9469887018203735,-1,-1,-1,1
36,-1,2690,1136,61,211,0.9458485841751099,-1,-1,-1,2
36,-1,2594,1154,82,253,0.9011291861534119,-1,-1,-1,1
37,-1,1983,1282,87,247,0.9993594288825989,-1,-1,-1,0
37,-1,3049,1363,119,317,0.9974513649940491,-1,-1,-1,2
37,-1,2526,959,79,178,0.9963740706443787,-1,-1,-1,0
37,-1,3208,1166,73,223,0.9852678775787354,-1,-1,-1,1
37,-1,2747,1225,99,397,0.9826254844665527,-1,-1,-1,1
37,-1,2735,1103,69,225,0.9695518016815186,-1,-1,-1,1
37,-1,2960,1076,62,214,0.9601179361343384,-1,-1,-1,2
37,-1,2691,1138,59,192,0.9082093834877014,-1,-1,-1,2
37,-1,2616,1125,107,241,0.882081925868988,-1,-1,-1,1
37,-1,2594,1178,74,236,0.7882822751998901,-1,-1,-1,1
38,-1,1981,1284,88,245,0.9994783997535706,-1,-1,-1,0
38,-1,3048,1366,126,312,0.9973467588424683,-1,-1,-1,2
38,-1,2529,962,75,175,0.9964170455932617,-1,-1,-1,0
38,-1,3207,1165,73,225,0.9858119487762451,-1,-1,-1,1
38,-1,2957,1073,63,206,0.9805344939231873,-1,-1,-1,2
38,-1,2760,1211,85,406,0.9752912521362305,-1,-1,-1,1
38,-1,2741,1108,58,193,0.9558911323547363,-1,-1,-1,1
38,-1,2694,1134,58,197,0.9341628551483154,-1,-1,-1,2
38,-1,2595,1139,97,263,0.8932334184646606,-1,-1,-1,1
38,-1,2655,1125,68,203,0.8681138753890991,-1,-1,-1,1
39,-1,1981,1285,88,245,0.9995294809341431,-1,-1,-1,0
39,-1,3047,1363,123,318,0.9976896047592163,-1,-1,-1,2
39,-1,2535,972,70,165,0.9926885962486267,-1,-1,-1,0
39,-1,3207,1166,73,224,0.9861505627632141,-1,-1,-1,1
